name	x	y	z	size
RE1	35.7982	5.32612	0.603821000649795	n/a
RE2	32.8848	5.27731	4.60069276547929	n/a
RE3	30.7771	5.12451	8.64090593949316	n/a
RE4	29.7535	5.53873	14.1825186727224	n/a
RE5	28.7183	4.97989	18.9286235984848	n/a
RE6	27.0691	5.53917	23.8484500539376	n/a
RE7	25.6688	5.51904	28.9222962491157	n/a
RE8	24.3405	5.58486	34.0647588372762	n/a
RF1	13.9835	21.0168	-12.7471367750116	n/a
RF2	15.0279	21.327	-8.36158106115997	n/a
RF3	15.6009	20.6984	-3.04799955721116	n/a
RF4	16.442	20.695	2.4742070325048	n/a
RF5	17.2696	21.3754	7.09167416946192	n/a
RF6	18.115	22.1678	12.7778481610054	n/a
RF7	18.7761	23.0842	18.340283732805	n/a
RF8	19.1962	24.3096	23.0715824754518	n/a
RG1	11.2325	58.1887	-9.54606700457828	n/a
RG2	13.5286	57.1806	-4.58138532159023	n/a
RG3	15.7802	56.5176	-1.20763076017313	n/a
RG4	17.8038	54.3014	2.896399426342	n/a
RG5	16.551	52.4606	8.66201854476362	n/a
RG6	15.5979	50.9291	15.2889432920068	n/a
RG7	14.1384	48.6286	21.2215749438253	n/a
RG8	13.2125	45.5724	27.157159122613	n/a
RH1	5.7626	31.3582	3.41487937929514	n/a
RH2	11.31	32.808	4.43590633910375	n/a
RH3	16.4327	32.2544	5.08320135515911	n/a
RH4	20.0548	32.3177	6.0991383571268	n/a
RH5	24.2027	33.4651	6.35941723091219	n/a
RH6	28.6059	32.6668	7.75220268072032	n/a
RH7	33.8972	31.9505	7.98473256264816	n/a
RH8	40.6881	31.1	9.15253734810925	n/a
RI1	6.54433	-5.95696	35.6784406453964	n/a
RI2	10.9007	-4.52227	36.0457054954446	n/a
RI3	16.0451	-3.55021	37.0573258066323	n/a
RI4	21.1924	-2.48634	36.3505322322828	n/a
RI5	26.0109	-0.857298	36.679623757733	n/a
RI6	30.7983	-0.65791	38.9440074802735	n/a
RI7	35.3662	0.892149	39.5825956051469	n/a
RI8	39.5803	3.00046	38.472938995265	n/a
RJ1	8.31501	-55.2201	38.5692314082615	n/a
RJ2	12.099	-53.9901	36.3600586849967	n/a
RJ3	16.273	-53.9864	34.1373925884198	n/a
RJ4	21.6848	-51.4428	33.6295692111419	n/a
RJ5	27.3461	-49.2841	34.7816778236762	n/a
RJ6	32.1974	-48.3223	37.0526701142831	n/a
RJ7	36.6039	-47.4622	36.7739467180807	n/a
RJ8	42.1313	-47.6279	34.7252751344382	n/a
