name	x	y	z	size
LM4	-33.874934	3.792872	-37.312397	n/a
LM5	-33.742706	-0.348452	-34.886887	n/a
LM6	-34.532502	-5.218804	-31.359934	n/a
LM7	-34.400272	-9.360097	-28.934429	n/a
LM8	-35.283896	-14.026487	-26.51187	n/a
LM9	-35.151665	-18.167748	-24.086371	n/a
RA1	13.217065	-4.761913	-25.757593	n/a
RA10	59.208597	-5.418795	-28.396271	n/a
RA11	64.772763	-5.507594	-27.973183	n/a
RA12	69.248598	-5.413338	-28.530621	n/a
RA2	18.68751	-4.646665	-26.438915	n/a
RA3	23.733123	-5.250158	-26.080697	n/a
RA4	28.706159	-5.145407	-26.700076	n/a
RA5	33.679295	-5.04076	-27.319437	n/a
RA6	38.746264	-5.139949	-26.834427	n/a
RA7	44.195353	-5.529005	-27.642541	n/a
RA8	49.168493	-5.424253	-28.261921	n/a
RA9	54.235457	-5.523547	-27.776891	n/a
RB1	17.611936	-13.850724	-25.15768	n/a
RB10	63.562572	-18.263029	-21.742081	n/a
RB11	68.535711	-18.158309	-22.361455	n/a
RB12	73.084022	-18.772235	-21.941307	n/a
RB2	23.154854	-14.443711	-24.861406	n/a
RB3	28.200468	-15.047173	-24.503194	n/a
RB4	33.246186	-15.650632	-24.144982	n/a
RB5	38.2918	-16.254092	-23.78677	n/a
RB6	43.358662	-16.35337	-23.301743	n/a
RB7	48.425626	-16.452649	-22.816717	n/a
RB8	53.471241	-17.056109	-22.458505	n/a
RB9	58.516958	-17.659567	-22.100294	n/a
RC1	29.853184	16.537083	-46.994878	n/a
RC10	53.905522	-20.230491	-33.852074	n/a
RC11	56.02707	-24.329873	-31.674324	n/a
RC12	59.0494	-28.2043	-30.724851	n/a
RC2	32.875514	12.662677	-46.045409	n/a
RC3	35.473013	8.069529	-44.0564	n/a
RC4	37.998039	4.184627	-43.04499	n/a
RC5	41.020369	0.310221	-42.09552	n/a
RC6	43.639219	-3.778727	-39.979701	n/a
RC7	46.258074	-7.867571	-37.863899	n/a
RC8	48.782995	-11.752505	-36.852482	n/a
RC9	50.904543	-15.851875	-34.674734	n/a
