name	x	y	z	size
RE05	27.3647	28.9801	9.271003328	n/a
RE06	34.4984	26.1661	10.07627951	n/a
RE07	41.0884	22.4138	11.37888963	n/a
RE08	46.6133	21.8572	13.22046871	n/a
RE09	53.1555	22.2849	12.6741916	n/a
RE10	58.7678	24.1925	12.85640337	n/a
RE11	63.2311	25.1623	12.08675904	n/a
RG01	3.01645	25.0234	30.52117053	n/a
RG02	9.18317	25.1264	30.88661418	n/a
RG03	13.8146	22.8246	29.95566234	n/a
RG04	18.5213	21.0902	30.58985885	n/a
RG05	23.627	19.9896	32.21390581	n/a
RG06	29.8403	19.8673	34.51882899	n/a
RG07	36.923	21.0313	36.86119195	n/a
RG08	43.1739	20.7586	36.17608257	n/a
RG09	48.8627	19.4597	36.36912524	n/a
RG10	55.7924	19.3306	36.31907731	n/a
RG11	60.3605	19.0932	36.58111189	n/a
RG12	65.3458	18.0965	35.59135857	n/a
RI01	25.0468	18.0768	36.70329887	n/a
RI02	29.4422	20.6331	41.90693403	n/a
RI03	33.5341	24.0253	43.94411258	n/a
RI04	38.8993	25.6252	47.37872265	n/a
RI06	47.1287	26.8543	53.03819466	n/a
RI07	50.9619	27.9103	56.37870965	n/a
RI08	55.1201	29.3338	58.72294777	n/a
